console,company,game,metascore,fecha,ano,mes
X360,Microsoft,RoboBlitz,76,2006-11-28,2006,11
X360,Microsoft,Small Arms,73,2006-11-22,2006,11
X360,Microsoft,Blitz: The League,69,2006-11-13,2006,11
X360,Microsoft,Big Bumpin',63,2006-11-19,2006,11
X360,Microsoft,Contra,63,2006-11-08,2006,11
X360,Microsoft,Bionicle Heroes,59,2006-11-15,2006,11
X360,Microsoft,Defender,58,2006-11-15,2006,11
X360,Microsoft,Pocketbike Racer,54,2006-11-19,2006,11
X360,Microsoft,Sneak King,54,2006-11-19,2006,11
X360,Microsoft,The History Channel: Civil War - A Nation Divided,53,2006-11-14,2006,11
X360,Microsoft,Dead or Alive Xtreme 2,53,2006-11-13,2006,11
X360,Microsoft,Superman Returns,51,2006-11-20,2006,11
X360,Microsoft,Eragon,48,2006-11-14,2006,11
X360,Microsoft,Sonic the Hedgehog,46,2006-11-14,2006,11
PC,PC,Medieval II: Total War,88,2006-11-13,2006,11
PC,PC,EverQuest II: Echoes of Faydwer,83,2006-11-13,2006,11
PC,PC,The Elder Scrolls IV: Knights of the Nine,81,2006-11-21,2006,11
PC,PC,Tom Clancy's Splinter Cell: Double Agent,80,2006-11-07,2006,11
PC,PC,RoboBlitz,80,2006-11-07,2006,11
PC,PC,TrackMania United,80,2006-11-17,2006,11
PC,PC,1701 A.D.,79,2006-11-06,2006,11
PC,PC,The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,78,2006-11-28,2006,11
PC,PC,Warhammer: Mark of Chaos,73,2006-11-14,2006,11
PC,PC,Heroes of Might and Magic V: Hammers of Fate,66,2006-11-14,2006,11
PC,PC,Heroes of Annihilated Empires,65,2006-11-16,2006,11
PC,PC,Gothic 3,63,2006-11-14,2006,11
PC,PC,Agatha Christie: Murder on the Orient Express,60,2006-11-21,2006,11
PC,PC,Bionicle Heroes,59,2006-11-14,2006,11
PC,PC,Eragon,51,2006-11-14,2006,11
PC,PC,Left Behind: Eternal Forces,38,2006-11-07,2006,11
WII,Nintendo,The Legend of Zelda: Twilight Princess,95,2006-11-19,2006,11
WII,Nintendo,Madden NFL 07,81,2006-11-14,2006,11
WII,Nintendo,Trauma Center: Second Opinion,80,2006-11-14,2006,11
WII,Nintendo,Rayman Raving Rabbids,76,2006-11-14,2006,11
WII,Nintendo,Wii Sports,76,2006-11-19,2006,11
WII,Nintendo,Super Monkey Ball: Banana Blitz,74,2006-11-14,2006,11
WII,Nintendo,Marvel: Ultimate Alliance,73,2006-11-14,2006,11
WII,Nintendo,Excite Truck,72,2006-11-19,2006,11
WII,Nintendo,Dragon Ball Z: Budokai Tenkaichi 2,72,2006-11-15,2006,11
WII,Nintendo,Tony Hawk's Downhill Jam,69,2006-11-14,2006,11
WII,Nintendo,Call of Duty 3,69,2006-11-14,2006,11
WII,Nintendo,Need for Speed Carbon,67,2006-11-19,2006,11
WII,Nintendo,Cars,65,2006-11-16,2006,11
WII,Nintendo,Red Steel,63,2006-11-19,2006,11
WII,Nintendo,The Grim Adventures of Billy & Mandy,61,2006-11-16,2006,11
WII,Nintendo,Tom Clancy's Splinter Cell Double Agent,61,2006-11-28,2006,11
WII,Nintendo,SpongeBob SquarePants: Creature from the Krusty Krab,57,2006-11-13,2006,11
WII,Nintendo,Avatar: The Last Airbender,56,2006-11-13,2006,11
WII,Nintendo,Monster 4X4: World Circuit,51,2006-11-19,2006,11
WII,Nintendo,Rampage: Total Destruction,46,2006-11-14,2006,11
WII,Nintendo,Happy Feet,46,2006-11-13,2006,11
WII,Nintendo,GT Pro Series,41,2006-11-14,2006,11
WII,Nintendo,Rapala Tournament Fishing!,41,2006-11-22,2006,11
DS,Nintendo,Elite Beat Agents,87,2006-11-06,2006,11
DS,Nintendo,Yoshi's Island DS,81,2006-11-13,2006,11
DS,Nintendo,Bomberman Land Touch!,78,2006-11-07,2006,11
DS,Nintendo,Final Fantasy III,77,2006-11-14,2006,11
DS,Nintendo,Bionicle Heroes,72,2006-11-14,2006,11
DS,Nintendo,Digimon World DS,71,2006-11-07,2006,11
DS,Nintendo,Gunpey DS,70,2006-11-17,2006,11
DS,Nintendo,Scurge: Hive,70,2006-11-01,2006,11
DS,Nintendo,Spider-Man: Battle for New York,68,2006-11-14,2006,11
DS,Nintendo,My Frogger: Toy Trials,66,2006-11-13,2006,11
DS,Nintendo,Tamagotchi Connection: Corner Shop 2,66,2006-11-14,2006,11
DS,Nintendo,Disney's Chicken Little: Ace in Action,66,2006-11-09,2006,11
DS,Nintendo,Children of Mana,65,2006-11-01,2006,11
DS,Nintendo,Eragon,63,2006-11-14,2006,11
DS,Nintendo,Tomb Raider: Legend,58,2006-11-14,2006,11
DS,Nintendo,Xiaolin Showdown,58,2006-11-28,2006,11
DS,Nintendo,Brain Boost: Gamma Wave,40,2006-11-17,2006,11
DS,Nintendo,Brain Boost: Beta Wave,39,2006-11-17,2006,11
DS,Nintendo,March of the Penguins,34,2006-11-27,2006,11
DS,Nintendo,Superman Returns,33,2006-11-20,2006,11
PSP,Sony,Sega Genesis Collection,82,2006-11-16,2006,11
PSP,Sony,Lumines II,81,2006-11-06,2006,11
PSP,Sony,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,81,2006-11-07,2006,11
PSP,Sony,Gitaroo Man Lives!,80,2006-11-14,2006,11
PSP,Sony,Activision Hits Remixed,75,2006-11-08,2006,11
PSP,Sony,Every Extend Extra,74,2006-11-07,2006,11
PSP,Sony,Thrillville,72,2006-11-21,2006,11
PSP,Sony,Justice League Heroes,72,2006-11-22,2006,11
PSP,Sony,Mortal Kombat: Unchained,70,2006-11-13,2006,11
PSP,Sony,NFL Street 3,68,2006-11-14,2006,11
PSP,Sony,Tony Hawk's Project 8,68,2006-11-21,2006,11
PSP,Sony,Sonic Rivals,64,2006-11-16,2006,11
PSP,Sony,Star Trek: Tactical Assault,64,2006-11-14,2006,11
PSP,Sony,Yu-Gi-Oh! GX Tag Force,62,2006-11-14,2006,11
PSP,Sony,Gunpey,62,2006-11-17,2006,11
PSP,Sony,Luxor: The Wrath of Set,60,2006-11-17,2006,11
PSP,Sony,Online Chess Kingdoms,60,2006-11-28,2006,11
PSP,Sony,Platypus,59,2006-11-17,2006,11
PSP,Sony,Eragon,59,2006-11-14,2006,11
PSP,Sony,Over the Hedge: Hammy Goes Nuts,58,2006-11-21,2006,11
PSP,Sony,BattleZone,57,2006-11-06,2006,11
PSP,Sony,EA Replay,56,2006-11-14,2006,11
PSP,Sony,Warhammer: Battle for Atluma,55,2006-11-14,2006,11
PSP,Sony,Pocket Racers,39,2006-11-14,2006,11
PSP,Sony,Dave Mirra BMX Challenge,32,2006-11-02,2006,11
PS2,Sony,Guitar Hero II,92,2006-11-07,2006,11
PS2,Sony,Call of Duty 3,82,2006-11-07,2006,11
PS2,Sony,Sega Genesis Collection,82,2006-11-07,2006,11
PS2,Sony,WWE SmackDown vs. Raw 2007,80,2006-11-14,2006,11
PS2,Sony,Capcom Classics Collection Volume 2,74,2006-11-24,2006,11
PS2,Sony,Dragon Ball Z: Budokai Tenkaichi 2,73,2006-11-07,2006,11
PS2,Sony,SOCOM: U.S. Navy Seals: Combined Assault,72,2006-11-07,2006,11
PS2,Sony,NFL Street 3,70,2006-11-14,2006,11
PS2,Sony,Disney's Chicken Little: Ace in Action,69,2006-11-09,2006,11
PS2,Sony,Thrillville,69,2006-11-21,2006,11
PS2,Sony,Tony Hawk's Project 8,69,2006-11-07,2006,11
PS2,Sony,SingStar Rocks!,69,2006-11-14,2006,11
PS2,Sony,Naruto: Uzumaki Chronicles,62,2006-11-14,2006,11
PS2,Sony,Bionicle Heroes,52,2006-11-14,2006,11
PS2,Sony,Eragon,51,2006-11-14,2006,11
PS2,Sony,Delta Force - Black Hawk Down: Team Sabre,48,2006-11-21,2006,11
PS2,Sony,Hard Rock Casino,45,2006-11-27,2006,11
PS2,Sony,The Sopranos: Road to Respect,42,2006-11-07,2006,11
PS2,Sony,Xiaolin Showdown,42,2006-11-14,2006,11
PS2,Sony,Pimp My Ride,36,2006-11-21,2006,11
XBOX,Microsoft,Call of Duty 3,83,2006-11-07,2006,11
XBOX,Microsoft,College Hoops 2K7,73,2006-11-20,2006,11
XBOX,Microsoft,Capcom Classics Collection Vol. 2,72,2006-11-24,2006,11
XBOX,Microsoft,Thrillville,71,2006-11-21,2006,11
XBOX,Microsoft,Tony Hawk's Project 8,67,2006-11-07,2006,11
XBOX,Microsoft,Superman Returns,51,2006-11-20,2006,11
XBOX,Microsoft,Eragon,49,2006-11-14,2006,11
XBOX,Microsoft,Xiaolin Showdown,40,2006-11-15,2006,11
GBA,Nintendo,Final Fantasy V Advance,83,2006-11-06,2006,11
GBA,Nintendo,Super Robot Taisen: Original Generation 2,82,2006-11-14,2006,11
GBA,Nintendo,Yggdra Union,77,2006-11-21,2006,11
GBA,Nintendo,Eragon,70,2006-11-14,2006,11
PS3,Sony,Call of Duty 4: Modern Warfare,94,2007-11-05,2007,11
PS3,Sony,Rock Band,92,2007-11-20,2007,11
PS3,Sony,Uncharted: Drake's Fortune,88,2007-11-16,2007,11
PS3,Sony,College Hoops 2K8,82,2007-11-19,2007,11
PS3,Sony,Assassin's Creed,81,2007-11-13,2007,11
PS3,Sony,LEGO Star Wars: The Complete Saga,80,2007-11-06,2007,11
PS3,Sony,Medal of Honor: Airborne,75,2007-11-19,2007,11
PS3,Sony,WWE SmackDown vs. Raw 2008,74,2007-11-13,2007,11
PS3,Sony,Need for Speed ProStreet,73,2007-11-13,2007,11
PS3,Sony,PAIN,71,2007-11-29,2007,11
PS3,Sony,Blazing Angels 2: Secret Missions of WWII,70,2007-11-06,2007,11
PS3,Sony,TimeShift,70,2007-11-19,2007,11
PS3,Sony,Kane & Lynch: Dead Men,64,2007-11-13,2007,11
PS3,Sony,Time Crisis 4,60,2007-11-20,2007,11
PS3,Sony,Bladestorm: The Hundred Years' War,58,2007-11-06,2007,11
PS3,Sony,Beowulf: The Game,51,2007-11-13,2007,11
PS3,Sony,Soldier of Fortune: Payback,50,2007-11-19,2007,11
X360,Microsoft,Call of Duty 4: Modern Warfare,94,2007-11-05,2007,11
X360,Microsoft,Rock Band,92,2007-11-20,2007,11
X360,Microsoft,Mass Effect,91,2007-11-20,2007,11
X360,Microsoft,Assassin's Creed,81,2007-11-13,2007,11
X360,Microsoft,College Hoops 2K8,81,2007-11-19,2007,11
X360,Microsoft,LEGO Star Wars: The Complete Saga,80,2007-11-06,2007,11
X360,Microsoft,Switchball,78,2007-11-07,2007,11
X360,Microsoft,Undertow,76,2007-11-21,2007,11
X360,Microsoft,"Scene It? Lights, Camera, Action",73,2007-11-06,2007,11
X360,Microsoft,Need for Speed ProStreet,72,2007-11-15,2007,11
X360,Microsoft,WWE SmackDown vs. Raw 2008,71,2007-11-13,2007,11
X360,Microsoft,F.E.A.R. Files,66,2007-11-06,2007,11
X360,Microsoft,Kane & Lynch: Dead Men,65,2007-11-13,2007,11
X360,Microsoft,Bladestorm: The Hundred Years' War,63,2007-11-06,2007,11
X360,Microsoft,BlackSite: Area 51,62,2007-11-12,2007,11
X360,Microsoft,Asteroids & Deluxe,55,2007-11-28,2007,11
X360,Microsoft,Avatar: The Last Airbender - The Burning Earth,54,2007-11-19,2007,11
X360,Microsoft,Beowulf: The Game,51,2007-11-13,2007,11
X360,Microsoft,Soldier of Fortune: Payback,50,2007-11-13,2007,11
X360,Microsoft,Shrek-N-Roll,49,2007-11-14,2007,11
X360,Microsoft,Word Puzzle,43,2007-11-07,2007,11
X360,Microsoft,Monster Jam,43,2007-11-13,2007,11
X360,Microsoft,America's Army: True Soldiers,43,2007-11-15,2007,11
X360,Microsoft,Screwjumper!,40,2007-11-14,2007,11
PC,PC,Call of Duty 4: Modern Warfare,92,2007-11-05,2007,11
PC,PC,Crysis,91,2007-11-13,2007,11
PC,PC,Gears of War,87,2007-11-06,2007,11
PC,PC,Unreal Tournament III,83,2007-11-19,2007,11
PC,PC,EverQuest II: Rise of Kunark,83,2007-11-13,2007,11
PC,PC,Sam & Max Episode 201: Ice Station Santa,82,2007-11-08,2007,11
PC,PC,Supreme Commander: Forged Alliance,81,2007-11-06,2007,11
PC,PC,Guitar Hero III: Legends of Rock,79,2007-11-13,2007,11
PC,PC,Shadowgrounds Survivor,79,2007-11-14,2007,11
PC,PC,Viva Pinata,78,2007-11-06,2007,11
PC,PC,Sega Rally Revo,74,2007-11-19,2007,11
PC,PC,Need for Speed: ProStreet,70,2007-11-13,2007,11
PC,PC,Avencast: Rise of the Mage,68,2007-11-08,2007,11
PC,PC,Championship Manager 2008,68,2007-11-06,2007,11
PC,PC,Fantasy Wars,67,2007-11-08,2007,11
PC,PC,Kane & Lynch: Dead Men,67,2007-11-20,2007,11
PC,PC,Culpa Innata,66,2007-11-02,2007,11
PC,PC,SimCity Societies,63,2007-11-13,2007,11
PC,PC,Speedball 2 - Tournament,62,2007-11-27,2007,11
PC,PC,F.E.A.R. Perseus Mandate,61,2007-11-06,2007,11
PC,PC,BlackSite: Area 51,60,2007-11-12,2007,11
PC,PC,Next Life,56,2007-11-20,2007,11
PC,PC,Darkness Within: In Pursuit of Loath Nolder,52,2007-11-06,2007,11
PC,PC,Empire Earth III,50,2007-11-06,2007,11
PC,PC,Soldier of Fortune: Payback,45,2007-11-14,2007,11
PC,PC,Swashbucklers: Blue vs. Grey,44,2007-11-08,2007,11
PC,PC,Beowulf: The Game,44,2007-11-13,2007,11
PC,PC,SunAge,44,2007-11-30,2007,11
WII,Nintendo,Super Mario Galaxy,97,2007-11-12,2007,11
WII,Nintendo,LEGO Star Wars: The Complete Saga,80,2007-11-06,2007,11
WII,Nintendo,Geometry Wars: Galaxies,80,2007-11-20,2007,11
WII,Nintendo,Fire Emblem: Radiant Dawn,78,2007-11-05,2007,11
WII,Nintendo,Trauma Center: New Blood,77,2007-11-20,2007,11
WII,Nintendo,Resident Evil: The Umbrella Chronicles,75,2007-11-13,2007,11
WII,Nintendo,Medal of Honor Heroes 2,73,2007-11-13,2007,11
WII,Nintendo,Tomb Raider: Anniversary,73,2007-11-13,2007,11
WII,Nintendo,Puzzle Quest: Challenge of the Warlords,71,2007-11-30,2007,11
WII,Nintendo,Ghost Squad,69,2007-11-20,2007,11
WII,Nintendo,Link's Crossbow Training,68,2007-11-19,2007,11
WII,Nintendo,My Word Coach,68,2007-11-06,2007,11
WII,Nintendo,Rayman Raving Rabbids 2,67,2007-11-15,2007,11
WII,Nintendo,Mario & Sonic at the Olympic Games,67,2007-11-06,2007,11
WII,Nintendo,Smarty Pants,65,2007-11-13,2007,11
WII,Nintendo,Bee Movie Game,62,2007-11-05,2007,11
WII,Nintendo,Need for Speed ProStreet,61,2007-11-13,2007,11
WII,Nintendo,WWE SmackDown vs. Raw 2008,59,2007-11-13,2007,11
WII,Nintendo,Code Lyoko: Quest for Infinity,58,2007-11-16,2007,11
WII,Nintendo,SoulCalibur Legends,52,2007-11-20,2007,11
WII,Nintendo,Star Trek: Conquest,49,2007-11-20,2007,11
WII,Nintendo,Game Party,25,2007-11-27,2007,11
WII,Nintendo,Cruis'n,25,2007-11-27,2007,11
DS,Nintendo,Contra 4,83,2007-11-13,2007,11
DS,Nintendo,Final Fantasy XII: Revenant Wings,81,2007-11-20,2007,11
DS,Nintendo,LEGO Star Wars: The Complete Saga,80,2007-11-06,2007,11
DS,Nintendo,Geometry Wars: Galaxies,79,2007-11-27,2007,11
DS,Nintendo,WordJong,77,2007-11-16,2007,11
DS,Nintendo,Dragon Quest Monsters: Joker,75,2007-11-06,2007,11
DS,Nintendo,Call of Duty 4: Modern Warfare,75,2007-11-05,2007,11
DS,Nintendo,Need for Speed ProStreet,74,2007-11-13,2007,11
DS,Nintendo,My Spanish Coach,73,2007-11-06,2007,11
DS,Nintendo,Ultimate Mortal Kombat,73,2007-11-12,2007,11
DS,Nintendo,Mario Party DS,72,2007-11-19,2007,11
DS,Nintendo,My Word Coach,71,2007-11-06,2007,11
DS,Nintendo,Ontamarama,71,2007-11-06,2007,11
DS,Nintendo,Cooking Mama 2: Dinner With Friends,70,2007-11-13,2007,11
DS,Nintendo,Neves,70,2007-11-06,2007,11
DS,Nintendo,Master of Illusion,69,2007-11-26,2007,11
DS,Nintendo,Orcs & Elves,68,2007-11-13,2007,11
DS,Nintendo,Horse Life,68,2007-11-06,2007,11
DS,Nintendo,Panzer Tactics DS,67,2007-11-06,2007,11
DS,Nintendo,WWE SmackDown vs. Raw 2008,61,2007-11-13,2007,11
DS,Nintendo,LifeSigns: Surgical Unit,61,2007-11-06,2007,11
DS,Nintendo,Build-A-Bear Workshop,61,2007-11-05,2007,11
DS,Nintendo,Impossible Mission,61,2007-11-15,2007,11
DS,Nintendo,Boogie,58,2007-11-27,2007,11
DS,Nintendo,Rayman Raving Rabbids 2,57,2007-11-13,2007,11
DS,Nintendo,John Deere: Harvest in the Heartland,43,2007-11-20,2007,11
DS,Nintendo,Jenga World Tour,32,2007-11-13,2007,11
DS,Nintendo,Godzilla Unleashed: Double Smash,28,2007-11-20,2007,11
PSP,Sony,Silent Hill: Origins,78,2007-11-06,2007,11
PSP,Sony,SOCOM: U.S. Navy SEALs Tactical Strike,72,2007-11-06,2007,11
PSP,Sony,Medal of Honor Heroes 2,69,2007-11-13,2007,11
PSP,Sony,WWE SmackDown vs. Raw 2008,68,2007-11-13,2007,11
PSP,Sony,"Warhammer 40,000: Squad Command",67,2007-11-12,2007,11
PSP,Sony,Metal Gear Solid: Portable Ops Plus,65,2007-11-13,2007,11
PSP,Sony,Sonic Rivals 2,60,2007-11-13,2007,11
PSP,Sony,The Simpsons Game,59,2007-11-05,2007,11
PSP,Sony,Aliens vs. Predator: Requiem,49,2007-11-13,2007,11
PS2,Sony,Puzzle Quest: Challenge of the Warlords,78,2007-11-13,2007,11
PS2,Sony,Fire Pro Wrestling Returns,78,2007-11-13,2007,11
PS2,Sony,The King of Fighters XI,75,2007-11-13,2007,11
PS2,Sony,Dragon Ball Z: Budokai Tenkaichi 3,73,2007-11-13,2007,11
PS2,Sony,WWE SmackDown vs. Raw 2008,71,2007-11-13,2007,11
PS2,Sony,Need for Speed ProStreet,62,2007-11-13,2007,11
PS2,Sony,Star Trek: Conquest,54,2007-11-20,2007,11
PS2,Sony,Boogie,52,2007-11-12,2007,11
PS2,Sony,Swashbucklers: Blue vs. Grey,45,2007-11-20,2007,11
PS2,Sony,Godzilla Unleashed,38,2007-11-20,2007,11
PS2,Sony,Aqua Teen Hunger Force Zombie Ninja Pro-Am,37,2007-11-05,2007,11
PS3,Sony,Super Street Fighter II Turbo HD Remix,87,2008-11-25,2008,11
PS3,Sony,Resistance 2,87,2008-11-04,2008,11
PS3,Sony,Valkyria Chronicles,86,2008-11-04,2008,11
PS3,Sony,Call of Duty: World at War,85,2008-11-10,2008,11
PS3,Sony,Mirror's Edge,79,2008-11-11,2008,11
PS3,Sony,WWE SmackDown vs. Raw 2009,78,2008-11-09,2008,11
PS3,Sony,Tom Clancy's EndWar,76,2008-11-04,2008,11
PS3,Sony,Mortal Kombat vs. DC Universe,76,2008-11-16,2008,11
PS3,Sony,Tomb Raider: Underworld,75,2008-11-18,2008,11
PS3,Sony,Naruto: Ultimate Ninja Storm,75,2008-11-04,2008,11
PS3,Sony,Alone in the Dark: Inferno,69,2008-11-18,2008,11
PS3,Sony,NCAA Basketball 09,68,2008-11-17,2008,11
PS3,Sony,007: Quantum of Solace,65,2008-11-04,2008,11
PS3,Sony,Shaun White Snowboarding,63,2008-11-16,2008,11
PS3,Sony,AC/DC Live: Rock Band Track Pack,60,2008-11-02,2008,11
PS3,Sony,Need for Speed Undercover,59,2008-11-17,2008,11
PS3,Sony,Bolt,59,2008-11-18,2008,11
PS3,Sony,Madagascar: Escape 2 Africa,58,2008-11-04,2008,11
PS3,Sony,Legendary,50,2008-11-04,2008,11
PS3,Sony,NPPL Championship Paintball 2009,45,2008-11-18,2008,11
X360,Microsoft,Gears of War 2,93,2008-11-07,2008,11
X360,Microsoft,Left 4 Dead,89,2008-11-17,2008,11
X360,Microsoft,Super Street Fighter II Turbo HD Remix,88,2008-11-26,2008,11
X360,Microsoft,Call of Duty: World at War,84,2008-11-10,2008,11
X360,Microsoft,Naruto: The Broken Bond,80,2008-11-18,2008,11
X360,Microsoft,WWE SmackDown vs. Raw 2009,79,2008-11-09,2008,11
X360,Microsoft,Banjo-Kazooie: Nuts & Bolts,79,2008-11-12,2008,11
X360,Microsoft,Mirror's Edge,79,2008-11-11,2008,11
X360,Microsoft,A Kingdom for Keflings,78,2008-11-19,2008,11
X360,Microsoft,Command & Conquer: Red Alert 3,77,2008-11-11,2008,11
X360,Microsoft,Tom Clancy's EndWar,77,2008-11-04,2008,11
X360,Microsoft,Tomb Raider: Underworld,76,2008-11-18,2008,11
X360,Microsoft,Pro Evolution Soccer 2009,74,2008-11-11,2008,11
X360,Microsoft,Mortal Kombat vs. DC Universe,72,2008-11-16,2008,11
X360,Microsoft,Lips,71,2008-11-18,2008,11
X360,Microsoft,Easy Golf: Course Architect,71,2008-11-20,2008,11
X360,Microsoft,NCAA Basketball 09,70,2008-11-17,2008,11
X360,Microsoft,Biology Battle,69,2008-11-18,2008,11
X360,Microsoft,The Last Remnant,66,2008-11-20,2008,11
X360,Microsoft,007: Quantum of Solace,65,2008-11-04,2008,11
X360,Microsoft,Need for Speed Undercover,64,2008-11-17,2008,11
X360,Microsoft,Namco Museum: Virtual Arcade,63,2008-11-04,2008,11
X360,Microsoft,AC/DC Live: Rock Band Track Pack,63,2008-11-02,2008,11
X360,Microsoft,SBK Superbike World Championship,63,2008-11-08,2008,11
X360,Microsoft,Madagascar: Escape 2 Africa,62,2008-11-04,2008,11
X360,Microsoft,Shaun White Snowboarding,60,2008-11-16,2008,11
X360,Microsoft,Sonic Unleashed,60,2008-11-20,2008,11
X360,Microsoft,Vigilante 8: Arcade,58,2008-11-05,2008,11
X360,Microsoft,Bolt,57,2008-11-18,2008,11
X360,Microsoft,You're in the Movies,55,2008-11-17,2008,11
X360,Microsoft,Legendary,47,2008-11-04,2008,11
X360,Microsoft,NPPL Championship Paintball 2009,44,2008-11-25,2008,11
X360,Microsoft,Winter Sports 2: The Next Challenge,41,2008-11-18,2008,11
PC,PC,World of Warcraft: Wrath of the Lich King,91,2008-11-13,2008,11
PC,PC,Left 4 Dead,89,2008-11-17,2008,11
PC,PC,The Lord of the Rings Online: Mines of Moria,85,2008-11-17,2008,11
PC,PC,Worldwide Soccer Manager 2009,83,2008-11-18,2008,11
PC,PC,Call of Duty: World at War,83,2008-11-10,2008,11
PC,PC,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,81,2008-11-17,2008,11
PC,PC,Tomb Raider: Underworld,80,2008-11-18,2008,11
PC,PC,Penny Arcade Adventures: Episode Two,80,2008-11-07,2008,11
PC,PC,Europa Universalis: Rome - Vae Victis,79,2008-11-19,2008,11
PC,PC,Pro Evolution Soccer 2009,79,2008-11-12,2008,11
PC,PC,Puzzlegeddon,74,2008-11-27,2008,11
PC,PC,Neverwinter Nights 2: Storm of Zehir,73,2008-11-18,2008,11
PC,PC,Sacred 2: Fallen Angel,71,2008-11-11,2008,11
PC,PC,007: Quantum of Solace,70,2008-11-04,2008,11
PC,PC,Need for Speed: Undercover,65,2008-11-17,2008,11
PC,PC,Silent Hill: Homecoming,64,2008-11-06,2008,11
PC,PC,Eufloria,63,2008-11-04,2008,11
PC,PC,Chronicles of Mystery: The Scorpio Ritual,62,2008-11-26,2008,11
PC,PC,CSI: NY,53,2008-11-18,2008,11
PC,PC,Legendary,50,2008-11-18,2008,11
PC,PC,Gothic 3: Forsaken Gods,44,2008-11-20,2008,11
WII,Nintendo,Call of Duty: World at War,83,2008-11-10,2008,11
WII,Nintendo,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,81,2008-11-17,2008,11
WII,Nintendo,WWE SmackDown vs. Raw 2009,79,2008-11-09,2008,11
WII,Nintendo,Shaun White Snowboarding: Road Trip,78,2008-11-16,2008,11
WII,Nintendo,Rayman Raving Rabbids: TV Party,73,2008-11-18,2008,11
WII,Nintendo,Animal Crossing: City Folk,73,2008-11-16,2008,11
WII,Nintendo,Monster Lab,73,2008-11-04,2008,11
WII,Nintendo,Tomb Raider: Underworld,70,2008-11-18,2008,11
WII,Nintendo,Skate It,70,2008-11-19,2008,11
WII,Nintendo,Tales of Symphonia: Dawn of the New World,68,2008-11-11,2008,11
WII,Nintendo,Guinness World Records: The Videogame,67,2008-11-11,2008,11
WII,Nintendo,Sonic Unleashed,66,2008-11-18,2008,11
WII,Nintendo,Rubik's World,64,2008-11-04,2008,11
WII,Nintendo,Hasbro Family Game Night,63,2008-11-11,2008,11
WII,Nintendo,DreamWorks Madagascar: Escape 2 Africa,62,2008-11-04,2008,11
WII,Nintendo,Cooking Mama: World Kitchen,62,2008-11-18,2008,11
WII,Nintendo,FaceBreaker K.O. Party,61,2008-11-11,2008,11
WII,Nintendo,Ultimate Band,59,2008-11-18,2008,11
WII,Nintendo,DreamWorks Kung Fu Panda: Legendary Warriors,57,2008-11-05,2008,11
WII,Nintendo,Star Wars The Clone Wars: Lightsaber Duels,56,2008-11-11,2008,11
WII,Nintendo,Need for Speed Undercover,54,2008-11-17,2008,11
WII,Nintendo,007: Quantum of Solace,54,2008-11-04,2008,11
WII,Nintendo,Castlevania Judgment,49,2008-11-18,2008,11
DS,Nintendo,Chrono Trigger,92,2008-11-25,2008,11
DS,Nintendo,KORG DS-10 Synthesizer,82,2008-11-04,2008,11
DS,Nintendo,Personal Trainer: Cooking,81,2008-11-24,2008,11
DS,Nintendo,Robocalypse,78,2008-11-17,2008,11
DS,Nintendo,Age of Empires: Mythologies,78,2008-11-24,2008,11
DS,Nintendo,Dragon Ball: Origins,78,2008-11-04,2008,11
DS,Nintendo,Rune Factory 2: A Fantasy Harvest Moon,77,2008-11-18,2008,11
DS,Nintendo,Call of Duty: World at War,75,2008-11-10,2008,11
DS,Nintendo,Monster Lab,75,2008-11-04,2008,11
DS,Nintendo,Luminous Arc 2,73,2008-11-18,2008,11
DS,Nintendo,Kung Fu Panda: Legendary Warriors,73,2008-11-05,2008,11
DS,Nintendo,Skate It,72,2008-11-19,2008,11
DS,Nintendo,Guitar Hero: On Tour Decades,72,2008-11-16,2008,11
DS,Nintendo,Metal Slug 7,70,2008-11-18,2008,11
DS,Nintendo,Tomb Raider: Underworld,70,2008-11-18,2008,11
DS,Nintendo,Real Soccer 2009,70,2008-11-04,2008,11
DS,Nintendo,Neopets Puzzle Adventure,70,2008-11-25,2008,11
DS,Nintendo,Ultimate Band,69,2008-11-18,2008,11
DS,Nintendo,Tom Clancy's EndWar,69,2008-11-04,2008,11
DS,Nintendo,Star Wars The Clone Wars: Jedi Alliance,68,2008-11-11,2008,11
DS,Nintendo,Pokemon Ranger: Shadows of Almia,68,2008-11-10,2008,11
DS,Nintendo,Little Red Riding Hood's Zombie BBQ,68,2008-11-06,2008,11
DS,Nintendo,Tecmo Bowl: Kickoff,66,2008-11-18,2008,11
DS,Nintendo,007: Quantum of Solace,65,2008-11-04,2008,11
DS,Nintendo,Exit DS,64,2008-11-05,2008,11
DS,Nintendo,Cradle of Rome,63,2008-11-26,2008,11
DS,Nintendo,Guitar Rock Tour,60,2008-11-04,2008,11
DS,Nintendo,Populous DS,60,2008-11-10,2008,11
DS,Nintendo,Need for Speed Undercover,59,2008-11-17,2008,11
DS,Nintendo,WWE SmackDown vs. Raw 2009,58,2008-11-09,2008,11
DS,Nintendo,Syberia,52,2008-11-25,2008,11
DS,Nintendo,Disney Bolt,48,2008-11-18,2008,11
DS,Nintendo,Tony Hawk's Motion,39,2008-11-18,2008,11
